ID,类型,重量,排序权重,物件ID,可丢弃,使用等级,全局产出上限,数值用类型,圣遗物类别,阶数,主属性库ID,追加属性库ID,追加属性初始条数,套装ID,属性加成等级,基础转化经验,强化等级上限,摧毁规则,摧毁返还道具,摧毁返还数量,是否初始锁定
57523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,10007,5#9#13#17#21,3780,21,0,,,0
57524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,10007,5#9#13#17#21,3780,21,0,,,0
57530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,10007,5#9#13#17#21,3780,21,0,,,0
57531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,10007,5#9#13#17#21,3780,21,0,,,0
57532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,10007,5#9#13#17#21,3780,21,0,,,0
57533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,10007,5#9#13#17#21,3780,21,0,,,0
57534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,10007,5#9#13#17#21,3780,21,0,,,0
57540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,10007,5#9#13#17#21,3780,21,0,,,0
57541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,10007,5#9#13#17#21,3780,21,0,,,0
57542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,10007,5#9#13#17#21,3780,21,0,,,0
57543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,10007,5#9#13#17#21,3780,21,0,,,0
57544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,10007,5#9#13#17#21,3780,21,0,,,0
57550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,10007,5#9#13#17#21,3780,21,0,,,0
57551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,10007,5#9#13#17#21,3780,21,0,,,0
57552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,10007,5#9#13#17#21,3780,21,0,,,0
57553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,10007,5#9#13#17#21,3780,21,0,,,0
57554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,10007,5#9#13#17#21,3780,21,0,,,0
58210,3,1,10,70600042,,,,圣遗物,4,2,5000,201,0,10008,5#9#13#17#21,840,5,1,202,840,0
58211,3,1,10,70600042,,,,圣遗物,4,2,5000,201,1,10008,5#9#13#17#21,840,5,1,202,840,0
58212,3,1,10,70600042,,,,圣遗物,4,2,5000,201,2,10008,5#9#13#17#21,840,5,1,202,840,0
58213,3,1,10,70600042,,,,圣遗物,4,2,5000,201,3,10008,5#9#13#17#21,840,5,1,202,840,0
58214,3,1,10,70600042,,,,圣遗物,4,2,5000,201,4,10008,5#9#13#17#21,840,5,1,202,840,0
58220,3,1,10,70600042,,,,圣遗物,2,2,2000,201,0,10008,5#9#13#17#21,840,5,1,202,840,0
58221,3,1,10,70600042,,,,圣遗物,2,2,2000,201,1,10008,5#9#13#17#21,840,5,1,202,840,0
58222,3,1,10,70600042,,,,圣遗物,2,2,2000,201,2,10008,5#9#13#17#21,840,5,1,202,840,0
58223,3,1,10,70600042,,,,圣遗物,2,2,2000,201,3,10008,5#9#13#17#21,840,5,1,202,840,0
58224,3,1,10,70600042,,,,圣遗物,2,2,2000,201,4,10008,5#9#13#17#21,840,5,1,202,840,0
58230,3,1,10,70600042,,,,圣遗物,5,2,3000,201,0,10008,5#9#13#17#21,840,5,1,202,840,0
58231,3,1,10,70600042,,,,圣遗物,5,2,3000,201,1,10008,5#9#13#17#21,840,5,1,202,840,0
58232,3,1,10,70600042,,,,圣遗物,5,2,3000,201,2,10008,5#9#13#17#21,840,5,1,202,840,0
58233,3,1,10,70600042,,,,圣遗物,5,2,3000,201,3,10008,5#9#13#17#21,840,5,1,202,840,0
58234,3,1,10,70600042,,,,圣遗物,5,2,3000,201,4,10008,5#9#13#17#21,840,5,1,202,840,0
58240,3,1,10,70600042,,,,圣遗物,1,2,4000,201,0,10008,5#9#13#17#21,840,5,1,202,840,0
58241,3,1,10,70600042,,,,圣遗物,1,2,4000,201,1,10008,5#9#13#17#21,840,5,1,202,840,0
58242,3,1,10,70600042,,,,圣遗物,1,2,4000,201,2,10008,5#9#13#17#21,840,5,1,202,840,0
58243,3,1,10,70600042,,,,圣遗物,1,2,4000,201,3,10008,5#9#13#17#21,840,5,1,202,840,0
58244,3,1,10,70600042,,,,圣遗物,1,2,4000,201,4,10008,5#9#13#17#21,840,5,1,202,840,0
58250,3,1,10,70600042,,,,圣遗物,3,2,1000,201,0,10008,5#9#13#17#21,840,5,1,202,840,0
58251,3,1,10,70600042,,,,圣遗物,3,2,1000,201,1,10008,5#9#13#17#21,840,5,1,202,840,0
58252,3,1,10,70600042,,,,圣遗物,3,2,1000,201,2,10008,5#9#13#17#21,840,5,1,202,840,0
58253,3,1,10,70600042,,,,圣遗物,3,2,1000,201,3,10008,5#9#13#17#21,840,5,1,202,840,0
58254,3,1,10,70600042,,,,圣遗物,3,2,1000,201,4,10008,5#9#13#17#21,840,5,1,202,840,0
58310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,10008,5#9#13#17#21,1260,13,1,202,1260,0
58311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,10008,5#9#13#17#21,1260,13,1,202,1260,0
58312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,10008,5#9#13#17#21,1260,13,1,202,1260,0
58313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,10008,5#9#13#17#21,1260,13,1,202,1260,0
58314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,10008,5#9#13#17#21,1260,13,1,202,1260,0
58320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,10008,5#9#13#17#21,1260,13,1,202,1260,0
58321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,10008,5#9#13#17#21,1260,13,1,202,1260,0
58322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,10008,5#9#13#17#21,1260,13,1,202,1260,0
58323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,10008,5#9#13#17#21,1260,13,1,202,1260,0
58324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,10008,5#9#13#17#21,1260,13,1,202,1260,0
58330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,10008,5#9#13#17#21,1260,13,1,202,1260,0
58331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,10008,5#9#13#17#21,1260,13,1,202,1260,0
58332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,10008,5#9#13#17#21,1260,13,1,202,1260,0
58333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,10008,5#9#13#17#21,1260,13,1,202,1260,0
58334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,10008,5#9#13#17#21,1260,13,1,202,1260,0
58340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,10008,5#9#13#17#21,1260,13,1,202,1260,0
58341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,10008,5#9#13#17#21,1260,13,1,202,1260,0
58342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,10008,5#9#13#17#21,1260,13,1,202,1260,0
58343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,10008,5#9#13#17#21,1260,13,1,202,1260,0
58344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,10008,5#9#13#17#21,1260,13,1,202,1260,0
58350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,10008,5#9#13#17#21,1260,13,1,202,1260,0
58351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,10008,5#9#13#17#21,1260,13,1,202,1260,0
58352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,10008,5#9#13#17#21,1260,13,1,202,1260,0
58353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,10008,5#9#13#17#21,1260,13,1,202,1260,0
58354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,10008,5#9#13#17#21,1260,13,1,202,1260,0
58410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,10008,5#9#13#17#21,2520,17,1,202,2520,0
58411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,10008,5#9#13#17#21,2520,17,1,202,2520,0
58412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,10008,5#9#13#17#21,2520,17,1,202,2520,0
58413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,10008,5#9#13#17#21,2520,17,1,202,2520,0
58414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,10008,5#9#13#17#21,2520,17,1,202,2520,0
58420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,10008,5#9#13#17#21,2520,17,1,202,2520,0
58421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,10008,5#9#13#17#21,2520,17,1,202,2520,0
58422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,10008,5#9#13#17#21,2520,17,1,202,2520,0
58423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,10008,5#9#13#17#21,2520,17,1,202,2520,0
58424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,10008,5#9#13#17#21,2520,17,1,202,2520,0
58430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,10008,5#9#13#17#21,2520,17,1,202,2520,0
58431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,10008,5#9#13#17#21,2520,17,1,202,2520,0
58432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,10008,5#9#13#17#21,2520,17,1,202,2520,0
58433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,10008,5#9#13#17#21,2520,17,1,202,2520,0
58434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,10008,5#9#13#17#21,2520,17,1,202,2520,0
58440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,10008,5#9#13#17#21,2520,17,1,202,2520,0
58441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,10008,5#9#13#17#21,2520,17,1,202,2520,0
58442,3,1,10,70600044,,,,圣遗物,1,4,4000,401,2,10008,5#9#13#17#21,2520,17,1,202,2520,0
58443,3,1,10,70600044,,,,圣遗物,1,4,4000,401,3,10008,5#9#13#17#21,2520,17,1,202,2520,0
58444,3,1,10,70600044,,,,圣遗物,1,4,4000,401,4,10008,5#9#13#17#21,2520,17,1,202,2520,0
58450,3,1,10,70600044,,,,圣遗物,3,4,1000,401,0,10008,5#9#13#17#21,2520,17,1,202,2520,0
58451,3,1,10,70600044,,,,圣遗物,3,4,1000,401,1,10008,5#9#13#17#21,2520,17,1,202,2520,0
58452,3,1,10,70600044,,,,圣遗物,3,4,1000,401,2,10008,5#9#13#17#21,2520,17,1,202,2520,0
58453,3,1,10,70600044,,,,圣遗物,3,4,1000,401,3,10008,5#9#13#17#21,2520,17,1,202,2520,0
58454,3,1,10,70600044,,,,圣遗物,3,4,1000,401,4,10008,5#9#13#17#21,2520,17,1,202,2520,0
58510,3,1,10,70600045,,,,圣遗物,4,5,5000,501,0,10008,5#9#13#17#21,3780,21,0,,,0
58511,3,1,10,70600045,,,,圣遗物,4,5,5000,501,1,10008,5#9#13#17#21,3780,21,0,,,0
58512,3,1,10,70600045,,,,圣遗物,4,5,5000,501,2,10008,5#9#13#17#21,3780,21,0,,,0
58513,3,1,10,70600045,,,,圣遗物,4,5,5000,501,3,10008,5#9#13#17#21,3780,21,0,,,0
58514,3,1,10,70600045,,,,圣遗物,4,5,5000,501,4,10008,5#9#13#17#21,3780,21,0,,,0
58520,3,1,10,70600045,,,,圣遗物,2,5,2000,501,0,10008,5#9#13#17#21,3780,21,0,,,0
58521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,10008,5#9#13#17#21,3780,21,0,,,0
58522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,10008,5#9#13#17#21,3780,21,0,,,0
58523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,10008,5#9#13#17#21,3780,21,0,,,0
58524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,10008,5#9#13#17#21,3780,21,0,,,0
58530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,10008,5#9#13#17#21,3780,21,0,,,0
58531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,10008,5#9#13#17#21,3780,21,0,,,0
58532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,10008,5#9#13#17#21,3780,21,0,,,0
58533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,10008,5#9#13#17#21,3780,21,0,,,0
58534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,10008,5#9#13#17#21,3780,21,0,,,0
58540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,10008,5#9#13#17#21,3780,21,0,,,0
58541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,10008,5#9#13#17#21,3780,21,0,,,0
58542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,10008,5#9#13#17#21,3780,21,0,,,0
58543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,10008,5#9#13#17#21,3780,21,0,,,0
58544,3,1,10,70600045,,,,圣遗物,1,5,4000,501,4,10008,5#9#13#17#21,3780,21,0,,,0
58550,3,1,10,70600045,,,,圣遗物,3,5,1000,501,0,10008,5#9#13#17#21,3780,21,0,,,0
58551,3,1,10,70600045,,,,圣遗物,3,5,1000,501,1,10008,5#9#13#17#21,3780,21,0,,,0
58552,3,1,10,70600045,,,,圣遗物,3,5,1000,501,2,10008,5#9#13#17#21,3780,21,0,,,0
58553,3,1,10,70600045,,,,圣遗物,3,5,1000,501,3,10008,5#9#13#17#21,3780,21,0,,,0
58554,3,1,10,70600045,,,,圣遗物,3,5,1000,501,4,10008,5#9#13#17#21,3780,21,0,,,0
59110,3,1,10,70600041,,,,圣遗物,4,1,5000,101,0,10009,5#9#13#17#21,420,5,1,202,420,0
59111,3,1,10,70600041,,,,圣遗物,4,1,5000,101,1,10009,5#9#13#17#21,420,5,1,202,420,0
59112,3,1,10,70600041,,,,圣遗物,4,1,5000,101,2,10009,5#9#13#17#21,420,5,1,202,420,0
59113,3,1,10,70600041,,,,圣遗物,4,1,5000,101,3,10009,5#9#13#17#21,420,5,1,202,420,0
59114,3,1,10,70600041,,,,圣遗物,4,1,5000,101,4,10009,5#9#13#17#21,420,5,1,202,420,0
59120,3,1,10,70600041,,,,圣遗物,2,1,2000,101,0,10009,5#9#13#17#21,420,5,1,202,420,0
59121,3,1,10,70600041,,,,圣遗物,2,1,2000,101,1,10009,5#9#13#17#21,420,5,1,202,420,0
59122,3,1,10,70600041,,,,圣遗物,2,1,2000,101,2,10009,5#9#13#17#21,420,5,1,202,420,0
59123,3,1,10,70600041,,,,圣遗物,2,1,2000,101,3,10009,5#9#13#17#21,420,5,1,202,420,0
59124,3,1,10,70600041,,,,圣遗物,2,1,2000,101,4,10009,5#9#13#17#21,420,5,1,202,420,0
59130,3,1,10,70600041,,,,圣遗物,5,1,3000,101,0,10009,5#9#13#17#21,420,5,1,202,420,0
59131,3,1,10,70600041,,,,圣遗物,5,1,3000,101,1,10009,5#9#13#17#21,420,5,1,202,420,0
59132,3,1,10,70600041,,,,圣遗物,5,1,3000,101,2,10009,5#9#13#17#21,420,5,1,202,420,0
59133,3,1,10,70600041,,,,圣遗物,5,1,3000,101,3,10009,5#9#13#17#21,420,5,1,202,420,0
59134,3,1,10,70600041,,,,圣遗物,5,1,3000,101,4,10009,5#9#13#17#21,420,5,1,202,420,0
59140,3,1,10,70600041,,,,圣遗物,1,1,4000,101,0,10009,5#9#13#17#21,420,5,1,202,420,0
59141,3,1,10,70600041,,,,圣遗物,1,1,4000,101,1,10009,5#9#13#17#21,420,5,1,202,420,0
59142,3,1,10,70600041,,,,圣遗物,1,1,4000,101,2,10009,5#9#13#17#21,420,5,1,202,420,0
59143,3,1,10,70600041,,,,圣遗物,1,1,4000,101,3,10009,5#9#13#17#21,420,5,1,202,420,0
59144,3,1,10,70600041,,,,圣遗物,1,1,4000,101,4,10009,5#9#13#17#21,420,5,1,202,420,0
59150,3,1,10,70600041,,,,圣遗物,3,1,1000,101,0,10009,5#9#13#17#21,420,5,1,202,420,0
59151,3,1,10,70600041,,,,圣遗物,3,1,1000,101,1,10009,5#9#13#17#21,420,5,1,202,420,0
59152,3,1,10,70600041,,,,圣遗物,3,1,1000,101,2,10009,5#9#13#17#21,420,5,1,202,420,0
59153,3,1,10,70600041,,,,圣遗物,3,1,1000,101,3,10009,5#9#13#17#21,420,5,1,202,420,0
59154,3,1,10,70600041,,,,圣遗物,3,1,1000,101,4,10009,5#9#13#17#21,420,5,1,202,420,0
59210,3,1,10,70600042,,,,圣遗物,4,2,5000,201,0,10009,5#9#13#17#21,840,5,1,202,840,0
59211,3,1,10,70600042,,,,圣遗物,4,2,5000,201,1,10009,5#9#13#17#21,840,5,1,202,840,0
59212,3,1,10,70600042,,,,圣遗物,4,2,5000,201,2,10009,5#9#13#17#21,840,5,1,202,840,0
59213,3,1,10,70600042,,,,圣遗物,4,2,5000,201,3,10009,5#9#13#17#21,840,5,1,202,840,0
59214,3,1,10,70600042,,,,圣遗物,4,2,5000,201,4,10009,5#9#13#17#21,840,5,1,202,840,0
59220,3,1,10,70600042,,,,圣遗物,2,2,2000,201,0,10009,5#9#13#17#21,840,5,1,202,840,0
59221,3,1,10,70600042,,,,圣遗物,2,2,2000,201,1,10009,5#9#13#17#21,840,5,1,202,840,0
59222,3,1,10,70600042,,,,圣遗物,2,2,2000,201,2,10009,5#9#13#17#21,840,5,1,202,840,0
59223,3,1,10,70600042,,,,圣遗物,2,2,2000,201,3,10009,5#9#13#17#21,840,5,1,202,840,0
59224,3,1,10,70600042,,,,圣遗物,2,2,2000,201,4,10009,5#9#13#17#21,840,5,1,202,840,0
59230,3,1,10,70600042,,,,圣遗物,5,2,3000,201,0,10009,5#9#13#17#21,840,5,1,202,840,0
59231,3,1,10,70600042,,,,圣遗物,5,2,3000,201,1,10009,5#9#13#17#21,840,5,1,202,840,0
59232,3,1,10,70600042,,,,圣遗物,5,2,3000,201,2,10009,5#9#13#17#21,840,5,1,202,840,0
59233,3,1,10,70600042,,,,圣遗物,5,2,3000,201,3,10009,5#9#13#17#21,840,5,1,202,840,0
59234,3,1,10,70600042,,,,圣遗物,5,2,3000,201,4,10009,5#9#13#17#21,840,5,1,202,840,0
59240,3,1,10,70600042,,,,圣遗物,1,2,4000,201,0,10009,5#9#13#17#21,840,5,1,202,840,0
59241,3,1,10,70600042,,,,圣遗物,1,2,4000,201,1,10009,5#9#13#17#21,840,5,1,202,840,0
59242,3,1,10,70600042,,,,圣遗物,1,2,4000,201,2,10009,5#9#13#17#21,840,5,1,202,840,0
59243,3,1,10,70600042,,,,圣遗物,1,2,4000,201,3,10009,5#9#13#17#21,840,5,1,202,840,0
59244,3,1,10,70600042,,,,圣遗物,1,2,4000,201,4,10009,5#9#13#17#21,840,5,1,202,840,0
59250,3,1,10,70600042,,,,圣遗物,3,2,1000,201,0,10009,5#9#13#17#21,840,5,1,202,840,0
59251,3,1,10,70600042,,,,圣遗物,3,2,1000,201,1,10009,5#9#13#17#21,840,5,1,202,840,0
59252,3,1,10,70600042,,,,圣遗物,3,2,1000,201,2,10009,5#9#13#17#21,840,5,1,202,840,0
59253,3,1,10,70600042,,,,圣遗物,3,2,1000,201,3,10009,5#9#13#17#21,840,5,1,202,840,0
59254,3,1,10,70600042,,,,圣遗物,3,2,1000,201,4,10009,5#9#13#17#21,840,5,1,202,840,0
59310,3,1,10,70600043,,,,圣遗物,4,3,5000,301,0,10009,5#9#13#17#21,1260,13,1,202,1260,0
59311,3,1,10,70600043,,,,圣遗物,4,3,5000,301,1,10009,5#9#13#17#21,1260,13,1,202,1260,0
59312,3,1,10,70600043,,,,圣遗物,4,3,5000,301,2,10009,5#9#13#17#21,1260,13,1,202,1260,0
59313,3,1,10,70600043,,,,圣遗物,4,3,5000,301,3,10009,5#9#13#17#21,1260,13,1,202,1260,0
59314,3,1,10,70600043,,,,圣遗物,4,3,5000,301,4,10009,5#9#13#17#21,1260,13,1,202,1260,0
59320,3,1,10,70600043,,,,圣遗物,2,3,2000,301,0,10009,5#9#13#17#21,1260,13,1,202,1260,0
59321,3,1,10,70600043,,,,圣遗物,2,3,2000,301,1,10009,5#9#13#17#21,1260,13,1,202,1260,0
59322,3,1,10,70600043,,,,圣遗物,2,3,2000,301,2,10009,5#9#13#17#21,1260,13,1,202,1260,0
59323,3,1,10,70600043,,,,圣遗物,2,3,2000,301,3,10009,5#9#13#17#21,1260,13,1,202,1260,0
59324,3,1,10,70600043,,,,圣遗物,2,3,2000,301,4,10009,5#9#13#17#21,1260,13,1,202,1260,0
59330,3,1,10,70600043,,,,圣遗物,5,3,3000,301,0,10009,5#9#13#17#21,1260,13,1,202,1260,0
59331,3,1,10,70600043,,,,圣遗物,5,3,3000,301,1,10009,5#9#13#17#21,1260,13,1,202,1260,0
59332,3,1,10,70600043,,,,圣遗物,5,3,3000,301,2,10009,5#9#13#17#21,1260,13,1,202,1260,0
59333,3,1,10,70600043,,,,圣遗物,5,3,3000,301,3,10009,5#9#13#17#21,1260,13,1,202,1260,0
59334,3,1,10,70600043,,,,圣遗物,5,3,3000,301,4,10009,5#9#13#17#21,1260,13,1,202,1260,0
59340,3,1,10,70600043,,,,圣遗物,1,3,4000,301,0,10009,5#9#13#17#21,1260,13,1,202,1260,0
59341,3,1,10,70600043,,,,圣遗物,1,3,4000,301,1,10009,5#9#13#17#21,1260,13,1,202,1260,0
59342,3,1,10,70600043,,,,圣遗物,1,3,4000,301,2,10009,5#9#13#17#21,1260,13,1,202,1260,0
59343,3,1,10,70600043,,,,圣遗物,1,3,4000,301,3,10009,5#9#13#17#21,1260,13,1,202,1260,0
59344,3,1,10,70600043,,,,圣遗物,1,3,4000,301,4,10009,5#9#13#17#21,1260,13,1,202,1260,0
59350,3,1,10,70600043,,,,圣遗物,3,3,1000,301,0,10009,5#9#13#17#21,1260,13,1,202,1260,0
59351,3,1,10,70600043,,,,圣遗物,3,3,1000,301,1,10009,5#9#13#17#21,1260,13,1,202,1260,0
59352,3,1,10,70600043,,,,圣遗物,3,3,1000,301,2,10009,5#9#13#17#21,1260,13,1,202,1260,0
59353,3,1,10,70600043,,,,圣遗物,3,3,1000,301,3,10009,5#9#13#17#21,1260,13,1,202,1260,0
59354,3,1,10,70600043,,,,圣遗物,3,3,1000,301,4,10009,5#9#13#17#21,1260,13,1,202,1260,0
59410,3,1,10,70600044,,,,圣遗物,4,4,5000,401,0,10009,5#9#13#17#21,2520,17,1,202,2520,0
59411,3,1,10,70600044,,,,圣遗物,4,4,5000,401,1,10009,5#9#13#17#21,2520,17,1,202,2520,0
59412,3,1,10,70600044,,,,圣遗物,4,4,5000,401,2,10009,5#9#13#17#21,2520,17,1,202,2520,0
59413,3,1,10,70600044,,,,圣遗物,4,4,5000,401,3,10009,5#9#13#17#21,2520,17,1,202,2520,0
59414,3,1,10,70600044,,,,圣遗物,4,4,5000,401,4,10009,5#9#13#17#21,2520,17,1,202,2520,0
59420,3,1,10,70600044,,,,圣遗物,2,4,2000,401,0,10009,5#9#13#17#21,2520,17,1,202,2520,0
59421,3,1,10,70600044,,,,圣遗物,2,4,2000,401,1,10009,5#9#13#17#21,2520,17,1,202,2520,0
59422,3,1,10,70600044,,,,圣遗物,2,4,2000,401,2,10009,5#9#13#17#21,2520,17,1,202,2520,0
59423,3,1,10,70600044,,,,圣遗物,2,4,2000,401,3,10009,5#9#13#17#21,2520,17,1,202,2520,0
59424,3,1,10,70600044,,,,圣遗物,2,4,2000,401,4,10009,5#9#13#17#21,2520,17,1,202,2520,0
59430,3,1,10,70600044,,,,圣遗物,5,4,3000,401,0,10009,5#9#13#17#21,2520,17,1,202,2520,0
59431,3,1,10,70600044,,,,圣遗物,5,4,3000,401,1,10009,5#9#13#17#21,2520,17,1,202,2520,0
59432,3,1,10,70600044,,,,圣遗物,5,4,3000,401,2,10009,5#9#13#17#21,2520,17,1,202,2520,0
59433,3,1,10,70600044,,,,圣遗物,5,4,3000,401,3,10009,5#9#13#17#21,2520,17,1,202,2520,0
59434,3,1,10,70600044,,,,圣遗物,5,4,3000,401,4,10009,5#9#13#17#21,2520,17,1,202,2520,0
59440,3,1,10,70600044,,,,圣遗物,1,4,4000,401,0,10009,5#9#13#17#21,2520,17,1,202,2520,0
59441,3,1,10,70600044,,,,圣遗物,1,4,4000,401,1,10009,5#9#13#17#21,2520,17,1,202,2520,0
59442,3,1,10,70600044,,,,圣遗物,1,4,4000,401,2,10009,5#9#13#17#21,2520,17,1,202,2520,0
59443,3,1,10,70600044,,,,圣遗物,1,4,4000,401,3,10009,5#9#13#17#21,2520,17,1,202,2520,0
59444,3,1,10,70600044,,,,圣遗物,1,4,4000,401,4,10009,5#9#13#17#21,2520,17,1,202,2520,0
59450,3,1,10,70600044,,,,圣遗物,3,4,1000,401,0,10009,5#9#13#17#21,2520,17,1,202,2520,0
59451,3,1,10,70600044,,,,圣遗物,3,4,1000,401,1,10009,5#9#13#17#21,2520,17,1,202,2520,0
59452,3,1,10,70600044,,,,圣遗物,3,4,1000,401,2,10009,5#9#13#17#21,2520,17,1,202,2520,0
59453,3,1,10,70600044,,,,圣遗物,3,4,1000,401,3,10009,5#9#13#17#21,2520,17,1,202,2520,0
59454,3,1,10,70600044,,,,圣遗物,3,4,1000,401,4,10009,5#9#13#17#21,2520,17,1,202,2520,0
59510,3,1,10,70600045,,,,圣遗物,4,5,5000,501,0,10009,5#9#13#17#21,3780,21,0,,,0
59511,3,1,10,70600045,,,,圣遗物,4,5,5000,501,1,10009,5#9#13#17#21,3780,21,0,,,0
59512,3,1,10,70600045,,,,圣遗物,4,5,5000,501,2,10009,5#9#13#17#21,3780,21,0,,,0
59513,3,1,10,70600045,,,,圣遗物,4,5,5000,501,3,10009,5#9#13#17#21,3780,21,0,,,0
59514,3,1,10,70600045,,,,圣遗物,4,5,5000,501,4,10009,5#9#13#17#21,3780,21,0,,,0
59520,3,1,10,70600045,,,,圣遗物,2,5,2000,501,0,10009,5#9#13#17#21,3780,21,0,,,0
59521,3,1,10,70600045,,,,圣遗物,2,5,2000,501,1,10009,5#9#13#17#21,3780,21,0,,,0
59522,3,1,10,70600045,,,,圣遗物,2,5,2000,501,2,10009,5#9#13#17#21,3780,21,0,,,0
59523,3,1,10,70600045,,,,圣遗物,2,5,2000,501,3,10009,5#9#13#17#21,3780,21,0,,,0
59524,3,1,10,70600045,,,,圣遗物,2,5,2000,501,4,10009,5#9#13#17#21,3780,21,0,,,0
59530,3,1,10,70600045,,,,圣遗物,5,5,3000,501,0,10009,5#9#13#17#21,3780,21,0,,,0
59531,3,1,10,70600045,,,,圣遗物,5,5,3000,501,1,10009,5#9#13#17#21,3780,21,0,,,0
59532,3,1,10,70600045,,,,圣遗物,5,5,3000,501,2,10009,5#9#13#17#21,3780,21,0,,,0
59533,3,1,10,70600045,,,,圣遗物,5,5,3000,501,3,10009,5#9#13#17#21,3780,21,0,,,0
59534,3,1,10,70600045,,,,圣遗物,5,5,3000,501,4,10009,5#9#13#17#21,3780,21,0,,,0
59540,3,1,10,70600045,,,,圣遗物,1,5,4000,501,0,10009,5#9#13#17#21,3780,21,0,,,0
59541,3,1,10,70600045,,,,圣遗物,1,5,4000,501,1,10009,5#9#13#17#21,3780,21,0,,,0
59542,3,1,10,70600045,,,,圣遗物,1,5,4000,501,2,10009,5#9#13#17#21,3780,21,0,,,0
59543,3,1,10,70600045,,,,圣遗物,1,5,4000,501,3,10009,5#9#13#17#21,3780,21,0,,,0
