技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	参数18	参数19	参数20	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	消耗道具4ID	消耗道具4数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	生活效果参数5	效果全队生效	生活天赋不可见
213115	Ambor_ProudSkill_31					0.966	0.966	1.242	1.265	1.587	1.173	2.945	1.51984	3.039036	3.79592											2131	15	3	0	0	0	0	0	0	0	0	0			6								
213201	Ambor_ProudSkill_32					0.4136	1.232	-0.5864	15																	2132	1	3	0	0	0	0	0	0	0	0	0			0								
213202	Ambor_ProudSkill_32					0.44462	1.3244	-0.55538	15																	2132	2	3	12500	104301	3	112011	6	0	0	0	0			2								
213203	Ambor_ProudSkill_32					0.47564	1.4168	-0.52436	15																	2132	3	3	17500	104302	2	112012	3	0	0	0	0			3								
213204	Ambor_ProudSkill_32					0.517	1.54	-0.483	15																	2132	4	3	25000	104302	4	112012	4	0	0	0	0			3								
213205	Ambor_ProudSkill_32					0.54802	1.6324	-0.45198	15																	2132	5	3	30000	104302	6	112012	6	0	0	0	0			4								
213206	Ambor_ProudSkill_32					0.57904	1.7248	-0.42096	15																	2132	6	3	37500	104302	9	112012	9	0	0	0	0			4								
213207	Ambor_ProudSkill_32					0.6204	1.848	-0.3796	15																	2132	7	3	120000	104303	4	112013	4	113005	1	0	0			5								
213208	Ambor_ProudSkill_32					0.66176	1.9712	-0.33824	15																	2132	8	3	260000	104303	6	112013	6	113005	1	0	0			5								
213209	Ambor_ProudSkill_32					0.70312	2.0944	-0.29688	15																	2132	9	3	450000	104303	12	112013	9	113005	2	0	0			6								
213210	Ambor_ProudSkill_32					0.74448	2.2176	-0.25552	15																	2132	10	3	700000	104303	16	112013	12	113005	2	104319	1			6								
213211	Ambor_ProudSkill_32					0.78584	2.3408	-0.21416	15																	2132	11	3	0	0	0	0	0	0	0	0	0			6								
213212	Ambor_ProudSkill_32					0.8272	2.464	-0.1728	15																	2132	12	3	0	0	0	0	0	0	0	0	0			6								
213213	Ambor_ProudSkill_32					0.8789	2.618	-0.1211	15																	2132	13	3	0	0	0	0	0	0	0	0	0			6								
213214	Ambor_ProudSkill_32					0.9306	2.772	-0.0694	15																	2132	14	3	0	0	0	0	0	0	0	0	0			6								
213215	Ambor_ProudSkill_32					0.9823	2.926	-0.0177	15																	2132	15	3	0	0	0	0	0	0	0	0	0			6								
213901	Ambor_ProudSkill_33					0.2808	12	40	5.0544	2																2139	1	3	0	0	0	0	0	0	0	0	0			0								
213902	Ambor_ProudSkill_33					0.30186	12	40	5.43348	2																2139	2	3	12500	104301	3	112011	6	0	0	0	0			2								
213903	Ambor_ProudSkill_33					0.32292	12	40	5.81256	2																2139	3	3	17500	104302	2	112012	3	0	0	0	0			3								
213904	Ambor_ProudSkill_33					0.351	12	40	6.318	2																2139	4	3	25000	104302	4	112012	4	0	0	0	0			3								
213905	Ambor_ProudSkill_33					0.37206	12	40	6.69708	2																2139	5	3	30000	104302	6	112012	6	0	0	0	0			4								
213906	Ambor_ProudSkill_33					0.39312	12	40	7.07616	2																2139	6	3	37500	104302	9	112012	9	0	0	0	0			4								
213907	Ambor_ProudSkill_33					0.4212	12	40	7.5816	2																2139	7	3	120000	104303	4	112013	4	113005	1	0	0			5								
213908	Ambor_ProudSkill_33					0.44928	12	40	8.08704	2																2139	8	3	260000	104303	6	112013	6	113005	1	0	0			5								
213909	Ambor_ProudSkill_33					0.47736	12	40	8.59248	2																2139	9	3	450000	104303	12	112013	9	113005	2	0	0			6								
213910	Ambor_ProudSkill_33					0.50544	12	40	9.09792	2																2139	10	3	700000	104303	16	112013	12	113005	2	104319	1			6								
213911	Ambor_ProudSkill_33					0.53352	12	40	9.60336	2																2139	11	3	0	0	0	0	0	0	0	0	0			6								
213912	Ambor_ProudSkill_33					0.5616	12	40	10.1088	2																2139	12	3	0	0	0	0	0	0	0	0	0			6								
213913	Ambor_ProudSkill_33					0.5967	12	40	10.7406	2																2139	13	3	0	0	0	0	0	0	0	0	0			6								
213914	Ambor_ProudSkill_33					0.6318	12	40	11.3724	2																2139	14	3	0	0	0	0	0	0	0	0	0			6								
213915	Ambor_ProudSkill_33					0.6669	12	40	12.0042	2																2139	15	3	0	0	0	0	0	0	0	0	0			6								
222101	Venti_PermanentSkill_1					20																				2221	1	2	0	0	0	0	0	0	0	0	0			1								
222201	Venti_PermanentSkill_2					15	15																			2222	1	2	0	0	0	0	0	0	0	0	0			4								
222301	Venti_ProudSkill_NonCombat_1																									2223	1	2	0	0	0	0	0	0	0	0	0			0								
223101	Venti_SkillUpgrade_1					0.20382	0.44376	0.52374	0.26058	0.50654	0.7095	0.4386	1.24	0.568288	1.136335	1.419344										2231	1	3	0	0	0	0	0	0	0	0	0			0								
223102	Venti_SkillUpgrade_1					0.22041	0.47988	0.56637	0.28179	0.54777	0.76725	0.4743	1.333	0.614544	1.228828	1.534872										2231	2	3	12500	104307	3	112002	6	0	0	0	0			2								
223103	Venti_SkillUpgrade_1					0.237	0.516	0.609	0.303	0.589	0.825	0.51	1.426	0.6608	1.32132	1.6504										2231	3	3	17500	104308	2	112003	3	0	0	0	0			3								
223104	Venti_SkillUpgrade_1					0.2607	0.5676	0.6699	0.3333	0.6479	0.9075	0.561	1.55	0.72688	1.453452	1.81544										2231	4	3	25000	104308	4	112003	4	0	0	0	0			3								
223105	Venti_SkillUpgrade_1					0.27729	0.60372	0.71253	0.35451	0.68913	0.96525	0.5967	1.643	0.773136	1.545944	1.930968										2231	5	3	30000	104308	6	112003	6	0	0	0	0			4								
223106	Venti_SkillUpgrade_1					0.29625	0.645	0.76125	0.37875	0.73625	1.03125	0.6375	1.736	0.826	1.65165	2.063										2231	6	3	37500	104308	9	112003	9	0	0	0	0			4								
223107	Venti_SkillUpgrade_1					0.32232	0.70176	0.82824	0.41208	0.80104	1.122	0.6936	1.86	0.898688	1.796995	2.244544										2231	7	3	120000	104309	4	112004	4	113006	1	0	0			5								
223108	Venti_SkillUpgrade_1					0.34839	0.75852	0.89523	0.44541	0.86583	1.21275	0.7497	1.984	0.971376	1.94234	2.426088										2231	8	3	260000	104309	6	112004	6	113006	1	0	0			5								
223109	Venti_SkillUpgrade_1					0.37446	0.81528	0.96222	0.47874	0.93062	1.3035	0.8058	2.108	1.044064	2.087686	2.607632										2231	9	3	450000	104309	12	112004	9	113006	2	0	0			6								
223110	Venti_SkillUpgrade_1					0.4029	0.8772	1.0353	0.5151	1.0013	1.4025	0.867	2.232	1.12336	2.246244	2.80568										2231	10	3	700000	104309	16	112004	12	113006	2	104319	1			6								
223111	Venti_SkillUpgrade_1					0.435487	0.94815	1.119037	0.556762	1.082288	1.515937	0.937125	2.36096	1.202656	2.404802	3.003728										2231	11	3	0	0	0	0	0	0	0	0	0			6								
223112	Venti_SkillUpgrade_1					0.47381	1.031587	1.217513	0.605758	1.177529	1.64934	1.019592	2.5296	1.281952	2.563361	3.201776										2231	12	3	0	0	0	0	0	0	0	0	0			6								
223113	Venti_SkillUpgrade_1					0.512133	1.115024	1.315988	0.654753	1.27277	1.782742	1.102059	2.69824	1.361248	2.721919	3.399824										2231	13	3	0	0	0	0	0	0	0	0	0			6								
223114	Venti_SkillUpgrade_1					0.550456	1.198462	1.414463	0.703748	1.368011	1.916145	1.184526	2.86688	1.440544	2.880478	3.597872										2231	14	3	0	0	0	0	0	0	0	0	0			6								
223115	Venti_SkillUpgrade_1					0.592263	1.289484	1.521891	0.757197	1.471911	2.061675	1.27449	3.03552	1.51984	3.039036	3.79592										2231	15	3	0	0	0	0	0	0	0	0	0			6								
223201	Venti_SkillUpgrade_2					2.76	6	3.8	15																	2232	1	3	0	0	0	0	0	0	0	0	0			0								
223202	Venti_SkillUpgrade_2					2.967	6	4.085	15																	2232	2	3	12500	104307	3	112002	6	0	0	0	0			2								
223203	Venti_SkillUpgrade_2					3.174	6	4.37	15																	2232	3	3	17500	104308	2	112003	3	0	0	0	0			3								
223204	Venti_SkillUpgrade_2					3.45	6	4.75	15																	2232	4	3	25000	104308	4	112003	4	0	0	0	0			3								
223205	Venti_SkillUpgrade_2					3.657	6	5.035	15																	2232	5	3	30000	104308	6	112003	6	0	0	0	0			4								
223206	Venti_SkillUpgrade_2					3.864	6	5.32	15																	2232	6	3	37500	104308	9	112003	9	0	0	0	0			4								
223207	Venti_SkillUpgrade_2					4.14	6	5.7	15																	2232	7	3	120000	104309	4	112004	4	113006	1	0	0			5								
223208	Venti_SkillUpgrade_2					4.416	6	6.08	15																	2232	8	3	260000	104309	6	112004	6	113006	1	0	0			5								
223209	Venti_SkillUpgrade_2					4.692	6	6.46	15																	2232	9	3	450000	104309	12	112004	9	113006	2	0	0			6								
223210	Venti_SkillUpgrade_2					4.968	6	6.84	15																	2232	10	3	700000	104309	16	112004	12	113006	2	104319	1			6								
223211	Venti_SkillUpgrade_2					5.244	6	7.22	15																	2232	11	3	0	0	0	0	0	0	0	0	0			6								
223212	Venti_SkillUpgrade_2					5.52	6	7.6	15																	2232	12	3	0	0	0	0	0	0	0	0	0			6								
223213	Venti_SkillUpgrade_2					5.865	6	8.075	15																	2232	13	3	0	0	0	0	0	0	0	0	0			6								
223214	Venti_SkillUpgrade_2					6.21	6	8.55	15																	2232	14	3	0	0	0	0	0	0	0	0	0			6								
223215	Venti_SkillUpgrade_2					6.555	6	9.025	15																	2232	15	3	0	0	0	0	0	0	0	0	0			6								
223901	Venti_SkillUpgrade_3					0.376	0.188	8	15	60																2239	1	3	0	0	0	0	0	0	0	0	0			0								
223902	Venti_SkillUpgrade_3					0.4042	0.2021	8	15	60																2239	2	3	12500	104307	3	112002	6	0	0	0	0			2								
223903	Venti_SkillUpgrade_3					0.4324	0.2162	8	15	60																2239	3	3	17500	104308	2	112003	3	0	0	0	0			3								
223904	Venti_SkillUpgrade_3					0.47	0.235	8	15	60																2239	4	3	25000	104308	4	112003	4	0	0	0	0			3								
223905	Venti_SkillUpgrade_3					0.4982	0.2491	8	15	60																2239	5	3	30000	104308	6	112003	6	0	0	0	0			4								
223906	Venti_SkillUpgrade_3					0.5264	0.2632	8	15	60																2239	6	3	37500	104308	9	112003	9	0	0	0	0			4								
223907	Venti_SkillUpgrade_3					0.564	0.282	8	15	60																2239	7	3	120000	104309	4	112004	4	113006	1	0	0			5								
223908	Venti_SkillUpgrade_3					0.6016	0.3008	8	15	60																2239	8	3	260000	104309	6	112004	6	113006	1	0	0			5								
223909	Venti_SkillUpgrade_3					0.6392	0.3196	8	15	60																2239	9	3	450000	104309	12	112004	9	113006	2	0	0			6								
223910	Venti_SkillUpgrade_3					0.6768	0.3384	8	15	60																2239	10	3	700000	104309	16	112004	12	113006	2	104319	1			6								
223911	Venti_SkillUpgrade_3					0.7144	0.3572	8	15	60																2239	11	3	0	0	0	0	0	0	0	0	0			6								
223912	Venti_SkillUpgrade_3					0.752	0.376	8	15	60																2239	12	3	0	0	0	0	0	0	0	0	0			6								
223913	Venti_SkillUpgrade_3					0.799	0.3995	8	15	60																2239	13	3	0	0	0	0	0	0	0	0	0			6								
223914	Venti_SkillUpgrade_3					0.846	0.423	8	15	60																2239	14	3	0	0	0	0	0	0	0	0	0			6								
223915	Venti_SkillUpgrade_3					0.893	0.4465	8	15	60																2239	15	3	0	0	0	0	0	0	0	0	0			6								
232101	Xiangling_ProudSkill_23					0.2																				2321	1	2	0	0	0	0	0	0	0	0	0			1								
232201	Xiangling_ProudSkill_24					0.1	10																			2322	1	2	0	0	0	0	0	0	0	0	0			4								
232301																										2323	1	2	0	0	0	0	0	0	0	0	0			0	104	1200	2	1				
233101	Xiangling_ProudSkill_31					0.42054	0.4214	0.26058	0.14104	0.71036	1.2169	25	0.639324	1.278377	1.596762											2331	1	3	0	0	0	0	0	0	0	0	0			0								
233102	Xiangling_ProudSkill_31					0.45477	0.4557	0.28179	0.15252	0.76818	1.31595	25	0.691362	1.382431	1.726731											2331	2	3	12500	104313	3	112002	6	0	0	0	0			2								
233103	Xiangling_ProudSkill_31					0.489	0.49	0.303	0.164	0.826	1.415	25	0.7434	1.486485	1.8567											2331	3	3	17500	104314	2	112003	3	0	0	0	0			3								
233104	Xiangling_ProudSkill_31					0.5379	0.539	0.3333	0.1804	0.9086	1.5565	25	0.81774	1.635134	2.04237											2331	4	3	25000	104314	4	112003	4	0	0	0	0			3								
233105	Xiangling_ProudSkill_31					0.57213	0.5733	0.35451	0.19188	0.96642	1.65555	25	0.869778	1.739187	2.172339											2331	5	3	30000	104314	6	112003	6	0	0	0	0			4								
233106	Xiangling_ProudSkill_31					0.61125	0.6125	0.37875	0.205	1.0325	1.76875	25	0.92925	1.858106	2.320875											2331	6	3	37500	104314	9	112003	9	0	0	0	0			4								
233107	Xiangling_ProudSkill_31					0.66504	0.6664	0.41208	0.22304	1.12336	1.9244	25	1.011024	2.02162	2.525112											2331	7	3	120000	104315	4	112004	4	113004	1	0	0			5								
233108	Xiangling_ProudSkill_31					0.71883	0.7203	0.44541	0.24108	1.21422	2.08005	25	1.092798	2.185133	2.729349											2331	8	3	260000	104315	6	112004	6	113004	1	0	0			5								
233109	Xiangling_ProudSkill_31					0.77262	0.7742	0.47874	0.25912	1.30508	2.2357	25	1.174572	2.348646	2.933586											2331	9	3	450000	104315	12	112004	9	113004	2	0	0			6								
233110	Xiangling_ProudSkill_31					0.8313	0.833	0.5151	0.2788	1.4042	2.4055	25	1.26378	2.527025	3.15639											2331	10	3	700000	104315	16	112004	12	113004	2	104319	1			6								
233111	Xiangling_ProudSkill_31					0.898537	0.900375	0.556762	0.30135	1.517775	2.600062	25	1.352988	2.705403	3.379194											2331	11	3	0	0	0	0	0	0	0	0	0			6								
233112	Xiangling_ProudSkill_31					0.977609	0.979608	0.605758	0.327869	1.651339	2.828868	25	1.442196	2.883781	3.601998											2331	12	3	0	0	0	0	0	0	0	0	0			6								
233113	Xiangling_ProudSkill_31					1.05668	1.058841	0.654753	0.354388	1.784903	3.057673	25	1.531404	3.062159	3.824802											2331	13	3	0	0	0	0	0	0	0	0	0			6								
233114	Xiangling_ProudSkill_31					1.135751	1.138074	0.703748	0.380906	1.918468	3.286479	25	1.620612	3.240537	4.047606											2331	14	3	0	0	0	0	0	0	0	0	0			6								
233115	Xiangling_ProudSkill_31					1.222011	1.22451	0.757197	0.409836	2.064174	3.536085	25	1.70982	3.418915	4.27041											2331	15	3	0	0	0	0	0	0	0	0	0			6								
233201	Xiangling_ProudSkill_32					1.1128	12																			2332	1	3	0	0	0	0	0	0	0	0	0			0								
233202	Xiangling_ProudSkill_32					1.19626	12																			2332	2	3	12500	104313	3	112002	6	0	0	0	0			2								
233203	Xiangling_ProudSkill_32					1.27972	12																			2332	3	3	17500	104314	2	112003	3	0	0	0	0			3								
233204	Xiangling_ProudSkill_32					1.391	12																			2332	4	3	25000	104314	4	112003	4	0	0	0	0			3								
233205	Xiangling_ProudSkill_32					1.47446	12																			2332	5	3	30000	104314	6	112003	6	0	0	0	0			4								
233206	Xiangling_ProudSkill_32					1.55792	12																			2332	6	3	37500	104314	9	112003	9	0	0	0	0			4								
233207	Xiangling_ProudSkill_32					1.6692	12																			2332	7	3	120000	104315	4	112004	4	113004	1	0	0			5								
233208	Xiangling_ProudSkill_32					1.78048	12																			2332	8	3	260000	104315	6	112004	6	113004	1	0	0			5								
233209	Xiangling_ProudSkill_32					1.89176	12																			2332	9	3	450000	104315	12	112004	9	113004	2	0	0			6								
233210	Xiangling_ProudSkill_32					2.00304	12																			2332	10	3	700000	104315	16	112004	12	113004	2	104319	1			6								
233211	Xiangling_ProudSkill_32					2.11432	12																			2332	11	3	0	0	0	0	0	0	0	0	0			6								
233212	Xiangling_ProudSkill_32					2.2256	12																			2332	12	3	0	0	0	0	0	0	0	0	0			6								
233213	Xiangling_ProudSkill_32					2.3647	12																			2332	13	3	0	0	0	0	0	0	0	0	0			6								
233214	Xiangling_ProudSkill_32					2.5038	12																			2332	14	3	0	0	0	0	0	0	0	0	0			6								
233215	Xiangling_ProudSkill_32					2.6429	12																			2332	15	3	0	0	0	0	0	0	0	0	0			6								
233901	Xiangling_ProudSkill_33					0.72	0.88	1.096	1.12	10	20	80														2339	1	3	0	0	0	0	0	0	0	0	0			0								
233902	Xiangling_ProudSkill_33					0.774	0.946	1.1782	1.204	10	20	80														2339	2	3	12500	104313	3	112002	6	0	0	0	0			2								
233903	Xiangling_ProudSkill_33					0.828	1.012	1.2604	1.288	10	20	80														2339	3	3	17500	104314	2	112003	3	0	0	0	0			3								
233904	Xiangling_ProudSkill_33					0.9	1.1	1.37	1.4	10	20	80														2339	4	3	25000	104314	4	112003	4	0	0	0	0			3								
233905	Xiangling_ProudSkill_33					0.954	1.166	1.4522	1.484	10	20	80														2339	5	3	30000	104314	6	112003	6	0	0	0	0			4								
233906	Xiangling_ProudSkill_33					1.008	1.232	1.5344	1.568	10	20	80														2339	6	3	37500	104314	9	112003	9	0	0	0	0			4								
233907	Xiangling_ProudSkill_33					1.08	1.32	1.644	1.68	10	20	80														2339	7	3	120000	104315	4	112004	4	113004	1	0	0			5								
233908	Xiangling_ProudSkill_33					1.152	1.408	1.7536	1.792	10	20	80														2339	8	3	260000	104315	6	112004	6	113004	1	0	0			5								
233909	Xiangling_ProudSkill_33					1.224	1.496	1.8632	1.904	10	20	80														2339	9	3	450000	104315	12	112004	9	113004	2	0	0			6								
233910	Xiangling_ProudSkill_33					1.296	1.584	1.9728	2.016	10	20	80														2339	10	3	700000	104315	16	112004	12	113004	2	104319	1			6								
233911	Xiangling_ProudSkill_33					1.368	1.672	2.0824	2.128	10	20	80														2339	11	3	0	0	0	0	0	0	0	0	0			6								
233912	Xiangling_ProudSkill_33					1.44	1.76	2.192	2.24	10	20	80														2339	12	3	0	0	0	0	0	0	0	0	0			6								
233913	Xiangling_ProudSkill_33					1.53	1.87	2.329	2.38	10	20	80														2339	13	3	0	0	0	0	0	0	0	0	0			6								
233914	Xiangling_ProudSkill_33					1.62	1.98	2.466	2.52	10	20	80														2339	14	3	0	0	0	0	0	0	0	0	0			6								
233915	Xiangling_ProudSkill_33					1.71	2.09	2.603	2.66	10	20	80														2339	15	3	0	0	0	0	0	0	0	0	0			6								
242101	Beidou_PermanentSkill_1					2																				2421	1	2	0	0	0	0	0	0	0	0	0			1								
242201	Beidou_PermanentSkill_2					0.15																				2422	1	2	0	0	0	0	0	0	0	0	0			4								
242301	Beidou_ProudSkill_NonCombat_1																									2423	1	2	0	0	0	0	0	0	0	0	0			0								
243101	Beidou_ProudSkill_1					0.71122	0.70864	0.88322	0.86516	1.12144	0.56244	1.01824	40	5	0.745878	1.49144	1.862889									2431	1	3	0	0	0	0	0	0	0	0	0			0								
243102	Beidou_ProudSkill_1					0.76911	0.76632	0.95511	0.93558	1.21272	0.60822	1.10112	40	5	0.806589	1.612836	2.01452									2431	2	3	12500	104316	3	112035	6	0	0	0	0			2								
243103	Beidou_ProudSkill_1					0.827	0.824	1.027	1.006	1.304	0.654	1.184	40	5	0.8673	1.734233	2.16615									2431	3	3	17500	104317	2	112036	3	0	0	0	0			3								
243104	Beidou_ProudSkill_1					0.9097	0.9064	1.1297	1.1066	1.4344	0.7194	1.3024	40	5	0.95403	1.907656	2.382765									2431	4	3	25000	104317	4	112036	4	0	0	0	0			3								
243105	Beidou_ProudSkill_1					0.96759	0.96408	1.20159	1.17702	1.52568	0.76518	1.38528	40	5	1.014741	2.029052	2.534396									2431	5	3	30000	104317	6	112036	6	0	0	0	0			4								
243106	Beidou_ProudSkill_1					1.03375	1.03	1.28375	1.2575	1.63	0.8175	1.48	40	5	1.084125	2.167791	2.707688									2431	6	3	37500	104317	9	112036	9	0	0	0	0			4								
243107	Beidou_ProudSkill_1					1.12472	1.12064	1.39672	1.36816	1.77344	0.88944	1.61024	40	5	1.179528	2.358556	2.945964									2431	7	3	120000	104318	4	112037	4	113005	1	0	0			5								
243108	Beidou_ProudSkill_1					1.21569	1.21128	1.50969	1.47882	1.91688	0.96138	1.74048	40	5	1.274931	2.549322	3.184241									2431	8	3	260000	104318	6	112037	6	113005	1	0	0			5								
243109	Beidou_ProudSkill_1					1.30666	1.30192	1.62266	1.58948	2.06032	1.03332	1.87072	40	5	1.370334	2.740087	3.422517									2431	9	3	450000	104318	12	112037	9	113005	2	0	0			6								
243110	Beidou_ProudSkill_1					1.4059	1.4008	1.7459	1.7102	2.2168	1.1118	2.0128	40	5	1.47441	2.948195	3.682455									2431	10	3	700000	104318	16	112037	12	113005	2	104319	1			6								
243111	Beidou_ProudSkill_1					1.519613	1.5141	1.887112	1.848525	2.3961	1.201725	2.1756	40	5	1.578486	3.156303	3.942393									2431	11	3	0	0	0	0	0	0	0	0	0			6								
243112	Beidou_ProudSkill_1					1.653338	1.647341	2.053178	2.011195	2.606957	1.307477	2.367053	40	5	1.682562	3.364411	4.202331									2431	12	3	0	0	0	0	0	0	0	0	0			6								
243113	Beidou_ProudSkill_1					1.787064	1.780582	2.219244	2.173865	2.817814	1.413229	2.558506	40	5	1.786638	3.572519	4.462269									2431	13	3	0	0	0	0	0	0	0	0	0			6								
243114	Beidou_ProudSkill_1					1.92079	1.913822	2.38531	2.336536	3.02867	1.51898	2.749958	40	5	1.890714	3.780627	4.722207									2431	14	3	0	0	0	0	0	0	0	0	0			6								
243115	Beidou_ProudSkill_1					2.066673	2.059176	2.566473	2.513994	3.258696	1.634346	2.958816	40	5	1.99479	3.988735	4.982145									2431	15	3	0	0	0	0	0	0	0	0	0			6								
243201	Beidou_ProudSkill_2					0.144	1386.367827	1.216	1.6	7.5																2432	1	3	0	0	0	0	0	0	0	0	0			0								
243202	Beidou_ProudSkill_2					0.1548	1525.02388	1.3072	1.72	7.5																2432	2	3	12500	104316	3	112035	6	0	0	0	0			2								
243203	Beidou_ProudSkill_2					0.1656	1675.234605	1.3984	1.84	7.5																2432	3	3	17500	104317	2	112036	3	0	0	0	0			3								
243204	Beidou_ProudSkill_2					0.18	1837	1.52	2	7.5																2432	4	3	25000	104317	4	112036	4	0	0	0	0			3								
243205	Beidou_ProudSkill_2					0.1908	2010.320067	1.6112	2.12	7.5																2432	5	3	30000	104317	6	112036	6	0	0	0	0			4								
243206	Beidou_ProudSkill_2					0.2016	2195.194804	1.7024	2.24	7.5																2432	6	3	37500	104317	9	112036	9	0	0	0	0			4								
243207	Beidou_ProudSkill_2					0.216	2391.624213	1.824	2.4	7.5																2432	7	3	120000	104318	4	112037	4	113005	1	0	0			5								
