掉落ID,最小等级,最大等级,随机方式,掉落层级,子掉落1ID,子掉落1数量区间,子掉落1权重,子掉落2ID,子掉落2数量区间,子掉落2权重,子掉落3ID,子掉落3数量区间,子掉落3权重,子掉落4ID,子掉落4数量区间,子掉落4权重,子掉落5ID,子掉落5数量区间,子掉落5权重,子掉落6ID,子掉落6数量区间,子掉落6权重,子掉落7ID,子掉落7数量区间,子掉落7权重,子掉落8ID,子掉落8数量区间,子掉落8权重,子掉落9ID,子掉落9数量区间,子掉落9权重,子掉落10ID,子掉落10数量区间,子掉落10权重,子掉落11ID,子掉落11数量区间,子掉落11权重,子掉落12ID,子掉落12数量区间,子掉落12权重,子掉落13ID,子掉落13数量区间,子掉落13权重,子掉落14ID,子掉落14数量区间,子掉落14权重,子掉落15ID,子掉落15数量区间,子掉落15权重,子掉落16ID,子掉落16数量区间,子掉落16权重,子掉落17ID,子掉落17数量区间,子掉落17权重,子掉落18ID,子掉落18数量区间,子掉落18权重,子掉落19ID,子掉落19数量区间,子掉落19权重,子掉落20ID,子掉落20数量区间,子掉落20权重,子掉落21ID,子掉落21数量区间,子掉落21权重,子掉落22ID,子掉落22数量区间,子掉落22权重,子掉落23ID,子掉落23数量区间,子掉落23权重,子掉落24ID,子掉落24数量区间,子掉落24权重,子掉落25ID,子掉落25数量区间,子掉落25权重,子掉落26ID,子掉落26数量区间,子掉落26权重,子掉落27ID,子掉落27数量区间,子掉落27权重,子掉落28ID,子掉落28数量区间,子掉落28权重,子掉落29ID,子掉落29数量区间,子掉落29权重,子掉落30ID,子掉落30数量区间,子掉落30权重,节点类型,是否掉落地面,产出来源类型,每日产出次数上限,历史产出次数上限,活动产出次数上限
85226000,,,1,0,102,100,10000,202,2700,10000,105,25,10000,85226013,3.55,10000,85226014,2.485,10000,85226015,1.065,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85226011,,,0,1,541550,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85226012,,,0,1,541555,1,8000,541556,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85226013,,,0,1,541561,1,8000,541562,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85226014,,,0,1,541567,1,8000,541568,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85226015,,,0,1,541573,1,8000,541574,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322000,,,1,0,102,100,10000,202,1350,10000,105,10,10000,85322011,2.414,10000,85322012,3.976,10000,85322013,1,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85322011,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322012,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322013,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322014,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322015,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322500,,,1,0,102,100,10000,202,1525,10000,105,15,10000,85322512,4.97,10000,85322513,2.13,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85322511,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322512,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322513,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322514,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85322515,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323000,,,1,0,102,100,10000,202,1700,10000,105,15,10000,85323012,2.414,10000,85323013,4.686,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85323011,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323012,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323013,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323014,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323015,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323500,,,1,0,102,100,10000,202,1850,10000,105,15,10000,85323513,6.39,10000,85323514,1,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85323511,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323512,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323513,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323514,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85323515,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324000,,,1,0,102,100,10000,202,2025,10000,105,20,10000,85324013,5.68,10000,85324014,1.42,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85324011,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324012,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324013,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324014,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324015,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324500,,,1,0,102,100,10000,202,2200,10000,105,20,10000,85324513,4.97,10000,85324514,1.775,10000,85324515,1,3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85324511,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324512,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324513,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324514,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85324515,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85325500,,,1,0,102,100,10000,202,2525,10000,105,20,10000,85325513,3.55,10000,85325514,2.485,10000,85325515,1.065,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85325511,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85325512,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85325513,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85325514,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85325515,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85326000,,,1,0,102,100,10000,202,2700,10000,105,25,10000,85326013,3.55,10000,85326014,2.485,10000,85326015,1.065,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85326011,,,0,1,541600,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85326012,,,0,1,541605,1,8000,541606,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85326013,,,0,1,541611,1,8000,541612,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85326014,,,0,1,541617,1,8000,541618,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85326015,,,0,1,541623,1,8000,541624,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132000,,,1,0,102,100,10000,202,1350,10000,105,10,10000,85132011,2.414,10000,85132012,3.976,10000,85132013,1,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85132011,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132012,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132013,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132014,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132015,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132500,,,1,0,102,100,10000,202,1525,10000,105,15,10000,85132512,4.97,10000,85132513,2.13,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85132511,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132512,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132513,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132514,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85132515,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133000,,,1,0,102,100,10000,202,1700,10000,105,15,10000,85133012,2.414,10000,85133013,4.686,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85133011,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133012,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133013,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133014,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133015,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133500,,,1,0,102,100,10000,202,1850,10000,105,15,10000,85133513,6.39,10000,85133514,1,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85133511,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133512,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133513,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133514,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85133515,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134000,,,1,0,102,100,10000,202,2025,10000,105,20,10000,85134013,5.68,10000,85134014,1.42,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85134011,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134012,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134013,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134014,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134015,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134500,,,1,0,102,100,10000,202,2200,10000,105,20,10000,85134513,4.97,10000,85134514,1.775,10000,85134515,1,3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85134511,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134512,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134513,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134514,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85134515,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85135500,,,1,0,102,100,10000,202,2525,10000,105,20,10000,85135513,3.55,10000,85135514,2.485,10000,85135515,1.065,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85135511,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85135512,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85135513,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85135514,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85135515,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85136000,,,1,0,102,100,10000,202,2700,10000,105,25,10000,85136013,3.55,10000,85136014,2.485,10000,85136015,1.065,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85136011,,,0,1,542000,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85136012,,,0,1,542005,1,8000,542006,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85136013,,,0,1,542011,1,8000,542012,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85136014,,,0,1,542017,1,8000,542018,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85136015,,,0,1,542023,1,8000,542024,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85232000,,,1,0,102,100,10000,202,1350,10000,105,10,10000,85232011,2.414,10000,85232012,3.976,10000,85232013,1,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,,
85232011,,,0,1,542050,1,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85232012,,,0,1,542055,1,8000,542056,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85232013,,,0,1,542061,1,8000,542062,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
85232014,,,0,1,542067,1,8000,542068,1,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,,0,
